"","temp","nr","stability","S","CA","CS","CB","N"
"19446",304.779530201342,0.0885906040268456,"bistable",988.07,0.77,8.16,8415.93,0.07
"19447",304.841946308725,0.0885906040268456,"bistable",986.52,0.77,8.14,8363.6,0.07
"19448",304.904362416107,0.0885906040268456,"bistable",984.82,0.77,8.13,8310.46,0.07
"19449",304.96677852349,0.0885906040268456,"bistable",982.95,0.77,8.12,8256.36,0.08
"19450",305.029194630872,0.0885906040268456,"bistable",980.87,0.77,8.1,8201.11,0.08
"19451",305.091610738255,0.0885906040268456,"bistable",978.56,0.77,8.08,8144.48,0.08
"19452",305.154026845638,0.0885906040268456,"bistable",975.98,0.77,8.06,8086.2,0.09
"19453",305.21644295302,0.0885906040268456,"bistable",973.06,0.76,8.04,8025.9,0.09
"19454",305.278859060403,0.0885906040268456,"bistable",969.76,0.76,8.01,7963.14,0.1
"19455",305.341275167785,0.0885906040268456,"bistable",965.97,0.76,7.98,7897.36,0.1
"19456",305.403691275168,0.0885906040268456,"bistable",961.6,0.76,7.95,7827.79,0.11
"19457",305.46610738255,0.0885906040268456,"bistable",956.5,0.76,7.91,7753.43,0.12
"19458",305.528523489933,0.0885906040268456,"bistable",950.45,0.76,7.86,7672.91,0.13
"19459",305.590939597315,0.0885906040268456,"bistable",943.18,0.76,7.8,7584.28,0.14
"19460",305.653355704698,0.0885906040268456,"bistable",934.28,0.75,7.73,7484.74,0.15
"19461",305.715771812081,0.0885906040268456,"bistable",923.1,0.75,7.65,7370.01,0.17
"19462",305.778187919463,0.0885906040268456,"bistable",908.67,0.75,7.53,7233.28,0.19
"19463",305.840604026846,0.0885906040268456,"bistable",889.25,0.75,7.38,7062.9,0.23
"19464",305.903020134228,0.0885906040268456,"bistable",861.64,0.74,7.17,6836.92,0.27
"19465",305.965436241611,0.0885906040268456,"bistable",818.84,0.74,6.83,6507.56,0.34
"19466",306.027852348993,0.0885906040268456,"bistable",740.77,0.73,6.22,5937.05,0.46
"19467",306.090268456376,0.0885906040268456,"bare",0,0.14,0,118.76,1.15
"19468",306.152684563758,0.0885906040268456,"bare",0,0.14,0,118.03,1.15
"19469",306.215100671141,0.0885906040268456,"bare",0,0.14,0,117.3,1.15
"19470",306.277516778523,0.0885906040268456,"bare",0,0.14,0,116.58,1.15
"19471",306.339932885906,0.0885906040268456,"bare",0,0.14,0,115.86,1.15
"19472",306.402348993289,0.0885906040268456,"bare",0,0.14,0,115.14,1.15
"19473",306.464765100671,0.0885906040268456,"bare",0,0.14,0,114.43,1.15
"19474",306.527181208054,0.0885906040268456,"bare",0,0.14,0,113.72,1.15
"19475",306.589597315436,0.0885906040268456,"bare",0,0.14,0,113.02,1.15
"19476",306.652013422819,0.0885906040268456,"bare",0,0.14,0,112.32,1.15
"19477",306.714429530201,0.0885906040268456,"bare",0,0.14,0,111.63,1.15
"19478",306.776845637584,0.0885906040268456,"bare",0,0.14,0,110.94,1.15
"19479",306.839261744966,0.0885906040268456,"bare",0,0.14,0,110.25,1.15
"19480",306.901677852349,0.0885906040268456,"bare",0,0.14,0,109.57,1.15
"19481",306.964093959732,0.0885906040268456,"bare",0,0.14,0,108.89,1.15
"19482",307.026510067114,0.0885906040268456,"bare",0,0.14,0,108.21,1.15
"19483",307.088926174497,0.0885906040268456,"bare",0,0.14,0,107.54,1.15
"19484",307.151342281879,0.0885906040268456,"bare",0,0.14,0,106.87,1.15
"19485",307.213758389262,0.0885906040268456,"bare",0,0.14,0,106.21,1.15
"19486",307.276174496644,0.0885906040268456,"bare",0,0.14,0,105.55,1.15
"19487",307.338590604027,0.0885906040268456,"bare",0,0.14,0,104.9,1.15
"19488",307.401006711409,0.0885906040268456,"bare",0,0.14,0,104.24,1.15
"19489",307.463422818792,0.0885906040268456,"bare",0,0.14,0,103.6,1.15
"19490",307.525838926174,0.0885906040268456,"bare",0,0.14,0,102.95,1.15
"19491",307.588255033557,0.0885906040268456,"bare",0,0.14,0,102.31,1.15
"19492",307.65067114094,0.0885906040268456,"bare",0,0.14,0,101.67,1.15
"19493",307.713087248322,0.0885906040268456,"bare",0,0.14,0,101.04,1.15
"19494",307.775503355705,0.0885906040268456,"bare",0,0.14,0,100.41,1.15
"19495",307.837919463087,0.0885906040268456,"bare",0,0.14,0,99.79,1.15
"19496",307.90033557047,0.0885906040268456,"bare",0,0.14,0,99.17,1.15
"19497",307.962751677852,0.0885906040268456,"bare",0,0.13,0,98.55,1.15
"19498",308.025167785235,0.0885906040268456,"bare",0,0.13,0,97.93,1.15
"19499",308.087583892617,0.0885906040268456,"bare",0,0.13,0,97.32,1.15
"19500",308.15,0.0885906040268456,"bare",0,0.13,0,96.71,1.15
"19501",298.85,0.0891610738255034,"seagrass",1011.86,0.88,8.36,13720.67,0.03
"19502",298.912416107383,0.0891610738255034,"seagrass",1011.86,0.88,8.36,13652.22,0.03
"19503",298.974832214765,0.0891610738255034,"seagrass",1011.86,0.88,8.36,13584.11,0.03
"19504",299.037248322148,0.0891610738255034,"seagrass",1011.86,0.88,8.36,13516.35,0.03
"19505",299.09966442953,0.0891610738255034,"seagrass",1011.85,0.88,8.36,13448.94,0.03
"19506",299.162080536913,0.0891610738255034,"seagrass",1011.85,0.88,8.36,13381.86,0.03
"19507",299.224496644295,0.0891610738255034,"seagrass",1011.84,0.88,8.36,13315.13,0.03
"19508",299.286912751678,0.0891610738255034,"seagrass",1011.83,0.88,8.35,13248.73,0.03
"19509",299.34932885906,0.0891610738255034,"seagrass",1011.82,0.88,8.35,13182.67,0.03
"19510",299.411744966443,0.0891610738255034,"seagrass",1011.81,0.87,8.35,13116.95,0.03
"19511",299.474161073826,0.0891610738255034,"seagrass",1011.8,0.87,8.35,13051.55,0.03
"19512",299.536577181208,0.0891610738255034,"seagrass",1011.78,0.87,8.35,12986.48,0.03
"19513",299.598993288591,0.0891610738255034,"seagrass",1011.77,0.87,8.35,12921.74,0.03
"19514",299.661409395973,0.0891610738255034,"seagrass",1011.75,0.87,8.35,12857.33,0.03
"19515",299.723825503356,0.0891610738255034,"seagrass",1011.73,0.87,8.35,12793.24,0.03
"19516",299.786241610738,0.0891610738255034,"seagrass",1011.71,0.87,8.35,12729.47,0.03
"19517",299.848657718121,0.0891610738255034,"seagrass",1011.69,0.87,8.35,12666.02,0.03
"19518",299.911073825503,0.0891610738255034,"seagrass",1011.66,0.87,8.35,12602.88,0.03
"19519",299.973489932886,0.0891610738255034,"seagrass",1011.63,0.86,8.35,12540.07,0.03
"19520",300.035906040268,0.0891610738255034,"seagrass",1011.6,0.86,8.35,12477.56,0.03
"19521",300.098322147651,0.0891610738255034,"seagrass",1011.57,0.86,8.35,12415.36,0.03
"19522",300.160738255034,0.0891610738255034,"seagrass",1011.54,0.86,8.35,12353.48,0.03
"19523",300.223154362416,0.0891610738255034,"seagrass",1011.51,0.86,8.35,12291.9,0.03
"19524",300.285570469799,0.0891610738255034,"seagrass",1011.47,0.86,8.35,12230.62,0.03
"19525",300.347986577181,0.0891610738255034,"seagrass",1011.43,0.86,8.35,12169.65,0.03
"19526",300.410402684564,0.0891610738255034,"seagrass",1011.39,0.86,8.35,12108.97,0.03
"19527",300.472818791946,0.0891610738255034,"seagrass",1011.34,0.86,8.35,12048.6,0.03
"19528",300.535234899329,0.0891610738255034,"seagrass",1011.29,0.86,8.35,11988.52,0.03
"19529",300.597651006711,0.0891610738255034,"seagrass",1011.25,0.85,8.35,11928.74,0.03
"19530",300.660067114094,0.0891610738255034,"seagrass",1011.19,0.85,8.35,11869.24,0.03
"19531",300.722483221477,0.0891610738255034,"seagrass",1011.14,0.85,8.35,11810.04,0.03
"19532",300.784899328859,0.0891610738255034,"seagrass",1011.08,0.85,8.35,11751.12,0.03
"19533",300.847315436242,0.0891610738255034,"seagrass",1011.02,0.85,8.35,11692.49,0.03
"19534",300.909731543624,0.0891610738255034,"seagrass",1010.96,0.85,8.34,11634.14,0.03
"19535",300.972147651007,0.0891610738255034,"seagrass",1010.89,0.85,8.34,11576.08,0.03
"19536",301.034563758389,0.0891610738255034,"seagrass",1010.83,0.85,8.34,11518.29,0.03
"19537",301.096979865772,0.0891610738255034,"seagrass",1010.75,0.84,8.34,11460.77,0.03
"19538",301.159395973154,0.0891610738255034,"seagrass",1010.68,0.84,8.34,11403.54,0.03
"19539",301.221812080537,0.0891610738255034,"seagrass",1010.6,0.84,8.34,11346.57,0.03
"19540",301.284228187919,0.0891610738255034,"seagrass",1010.52,0.84,8.34,11289.87,0.03
"19541",301.346644295302,0.0891610738255034,"seagrass",1010.43,0.84,8.34,11233.44,0.03
"19542",301.409060402685,0.0891610738255034,"seagrass",1010.34,0.84,8.34,11177.28,0.03
"19543",301.471476510067,0.0891610738255034,"seagrass",1010.25,0.84,8.34,11121.37,0.03
"19544",301.53389261745,0.0891610738255034,"seagrass",1010.15,0.84,8.34,11065.73,0.03
"19545",301.596308724832,0.0891610738255034,"seagrass",1010.05,0.84,8.34,11010.34,0.03
"19546",301.658724832215,0.0891610738255034,"seagrass",1009.95,0.83,8.34,10955.21,0.03
"19547",301.721140939597,0.0891610738255034,"seagrass",1009.84,0.83,8.33,10900.33,0.03
"19548",301.78355704698,0.0891610738255034,"seagrass",1009.72,0.83,8.33,10845.69,0.03
"19549",301.845973154362,0.0891610738255034,"seagrass",1009.6,0.83,8.33,10791.31,0.03
"19550",301.908389261745,0.0891610738255034,"seagrass",1009.48,0.83,8.33,10737.16,0.03
"19551",301.970805369128,0.0891610738255034,"seagrass",1009.35,0.83,8.33,10683.26,0.03
"19552",302.03322147651,0.0891610738255034,"seagrass",1009.21,0.83,8.33,10629.6,0.03
"19553",302.095637583893,0.0891610738255034,"seagrass",1009.07,0.83,8.33,10576.17,0.03
"19554",302.158053691275,0.0891610738255034,"seagrass",1008.93,0.83,8.33,10522.97,0.03
"19555",302.220469798658,0.0891610738255034,"seagrass",1008.77,0.82,8.32,10470,0.03
"19556",302.28288590604,0.0891610738255034,"seagrass",1008.62,0.82,8.32,10417.26,0.03
"19557",302.345302013423,0.0891610738255034,"seagrass",1008.45,0.82,8.32,10364.73,0.03
"19558",302.407718120805,0.0891610738255034,"seagrass",1008.28,0.82,8.32,10312.43,0.03
"19559",302.470134228188,0.0891610738255034,"seagrass",1008.1,0.82,8.32,10260.34,0.04
"19560",302.53255033557,0.0891610738255034,"seagrass",1007.91,0.82,8.32,10208.45,0.04
"19561",302.594966442953,0.0891610738255034,"seagrass",1007.71,0.82,8.32,10156.78,0.04
"19562",302.657382550336,0.0891610738255034,"seagrass",1007.51,0.82,8.31,10105.31,0.04
"19563",302.719798657718,0.0891610738255034,"seagrass",1007.3,0.81,8.31,10054.03,0.04
"19564",302.782214765101,0.0891610738255034,"seagrass",1007.07,0.81,8.31,10002.95,0.04
"19565",302.844630872483,0.0891610738255034,"seagrass",1006.84,0.81,8.31,9952.06,0.04
"19566",302.907046979866,0.0891610738255034,"seagrass",1006.6,0.81,8.31,9901.35,0.04
"19567",302.969463087248,0.0891610738255034,"seagrass",1006.34,0.81,8.3,9850.81,0.04
"19568",303.031879194631,0.0891610738255034,"seagrass",1006.08,0.81,8.3,9800.45,0.04
"19569",303.094295302013,0.0891610738255034,"seagrass",1005.8,0.81,8.3,9750.26,0.04
"19570",303.156711409396,0.0891610738255034,"seagrass",1005.51,0.81,8.3,9700.22,0.04
"19571",303.219127516779,0.0891610738255034,"seagrass",1005.2,0.81,8.29,9650.34,0.04
"19572",303.281543624161,0.0891610738255034,"seagrass",1004.88,0.8,8.29,9600.61,0.04
"19573",303.343959731544,0.0891610738255034,"seagrass",1004.54,0.8,8.29,9551.01,0.04
"19574",303.406375838926,0.0891610738255034,"seagrass",1004.19,0.8,8.29,9501.54,0.04
"19575",303.468791946309,0.0891610738255034,"seagrass",1003.82,0.8,8.28,9452.19,0.04
"19576",303.531208053691,0.0891610738255034,"bistable",1003.43,0.8,8.28,9402.96,0.04
"19577",303.593624161074,0.0891610738255034,"bistable",1003.02,0.8,8.28,9353.82,0.04
"19578",303.656040268456,0.0891610738255034,"bistable",1002.59,0.8,8.27,9304.78,0.04
"19579",303.718456375839,0.0891610738255034,"bistable",1002.13,0.8,8.27,9255.81,0.04
"19580",303.780872483221,0.0891610738255034,"bistable",1001.65,0.79,8.27,9206.9,0.05
"19581",303.843288590604,0.0891610738255034,"bistable",1001.14,0.79,8.26,9158.04,0.05
"19582",303.905704697987,0.0891610738255034,"bistable",1000.6,0.79,8.26,9109.22,0.05
"19583",303.968120805369,0.0891610738255034,"bistable",1000.03,0.79,8.25,9060.41,0.05
"19584",304.030536912752,0.0891610738255034,"bistable",999.42,0.79,8.25,9011.6,0.05
"19585",304.092953020134,0.0891610738255034,"bistable",998.78,0.79,8.24,8962.75,0.05
"19586",304.155369127517,0.0891610738255034,"bistable",998.1,0.79,8.24,8913.86,0.05
"19587",304.217785234899,0.0891610738255034,"bistable",997.37,0.79,8.23,8864.89,0.05
"19588",304.280201342282,0.0891610738255034,"bistable",996.59,0.78,8.22,8815.81,0.05
"19589",304.342617449664,0.0891610738255034,"bistable",995.75,0.78,8.22,8766.59,0.06
"19590",304.405033557047,0.0891610738255034,"bistable",994.86,0.78,8.21,8717.18,0.06
"19591",304.46744966443,0.0891610738255034,"bistable",993.9,0.78,8.2,8667.55,0.06
"19592",304.529865771812,0.0891610738255034,"bistable",992.87,0.78,8.2,8617.64,0.06
"19593",304.592281879195,0.0891610738255034,"bistable",991.75,0.78,8.19,8567.39,0.06
"19594",304.654697986577,0.0891610738255034,"bistable",990.54,0.78,8.18,8516.73,0.06
"19595",304.71711409396,0.0891610738255034,"bistable",989.23,0.78,8.17,8465.6,0.07
"19596",304.779530201342,0.0891610738255034,"bistable",987.8,0.77,8.15,8413.89,0.07
"19597",304.841946308725,0.0891610738255034,"bistable",986.24,0.77,8.14,8361.49,0.07
"19598",304.904362416107,0.0891610738255034,"bistable",984.53,0.77,8.13,8308.28,0.07
"19599",304.96677852349,0.0891610738255034,"bistable",982.64,0.77,8.11,8254.09,0.08
"19600",305.029194630872,0.0891610738255034,"bistable",980.55,0.77,8.1,8198.75,0.08
"19601",305.091610738255,0.0891610738255034,"bistable",978.23,0.77,8.08,8142.02,0.08
"19602",305.154026845638,0.0891610738255034,"bistable",975.63,0.77,8.06,8083.63,0.09
"19603",305.21644295302,0.0891610738255034,"bistable",972.69,0.76,8.04,8023.2,0.09
"19604",305.278859060403,0.0891610738255034,"bistable",969.37,0.76,8.01,7960.3,0.1
"19605",305.341275167785,0.0891610738255034,"bistable",965.56,0.76,7.98,7894.35,0.1
"19606",305.403691275168,0.0891610738255034,"bistable",961.16,0.76,7.95,7824.59,0.11
"19607",305.46610738255,0.0891610738255034,"bistable",956.02,0.76,7.9,7750,0.12
"19608",305.528523489933,0.0891610738255034,"bistable",949.93,0.76,7.86,7669.21,0.13
"19609",305.590939597315,0.0891610738255034,"bistable",942.62,0.76,7.8,7580.25,0.14
"19610",305.653355704698,0.0891610738255034,"bistable",933.65,0.75,7.73,7480.31,0.15
"19611",305.715771812081,0.0891610738255034,"bistable",922.4,0.75,7.64,7365.07,0.17
"19612",305.778187919463,0.0891610738255034,"bistable",907.86,0.75,7.53,7227.66,0.2
"19613",305.840604026846,0.0891610738255034,"bistable",888.31,0.75,7.37,7056.35,0.23
"19614",305.903020134228,0.0891610738255034,"bistable",860.5,0.74,7.16,6829.01,0.27
"19615",305.965436241611,0.0891610738255034,"bistable",817.37,0.74,6.82,6497.38,0.34
"19616",306.027852348993,0.0891610738255034,"bistable",738.57,0.73,6.2,5921.86,0.46
"19617",306.090268456376,0.0891610738255034,"bare",0,0.14,0,118.76,1.15
"19618",306.152684563758,0.0891610738255034,"bare",0,0.14,0,118.03,1.15
"19619",306.215100671141,0.0891610738255034,"bare",0,0.14,0,117.3,1.15
"19620",306.277516778523,0.0891610738255034,"bare",0,0.14,0,116.58,1.15
"19621",306.339932885906,0.0891610738255034,"bare",0,0.14,0,115.86,1.15
"19622",306.402348993289,0.0891610738255034,"bare",0,0.14,0,115.14,1.15
"19623",306.464765100671,0.0891610738255034,"bare",0,0.14,0,114.43,1.15
"19624",306.527181208054,0.0891610738255034,"bare",0,0.14,0,113.72,1.15
"19625",306.589597315436,0.0891610738255034,"bare",0,0.14,0,113.02,1.15
"19626",306.652013422819,0.0891610738255034,"bare",0,0.14,0,112.32,1.15
"19627",306.714429530201,0.0891610738255034,"bare",0,0.14,0,111.63,1.15
"19628",306.776845637584,0.0891610738255034,"bare",0,0.14,0,110.94,1.15
"19629",306.839261744966,0.0891610738255034,"bare",0,0.14,0,110.25,1.15
"19630",306.901677852349,0.0891610738255034,"bare",0,0.14,0,109.57,1.15
"19631",306.964093959732,0.0891610738255034,"bare",0,0.14,0,108.89,1.15
"19632",307.026510067114,0.0891610738255034,"bare",0,0.14,0,108.21,1.15
"19633",307.088926174497,0.0891610738255034,"bare",0,0.14,0,107.54,1.15
"19634",307.151342281879,0.0891610738255034,"bare",0,0.14,0,106.87,1.15
"19635",307.213758389262,0.0891610738255034,"bare",0,0.14,0,106.21,1.15
"19636",307.276174496644,0.0891610738255034,"bare",0,0.14,0,105.55,1.15
"19637",307.338590604027,0.0891610738255034,"bare",0,0.14,0,104.9,1.15
"19638",307.401006711409,0.0891610738255034,"bare",0,0.14,0,104.24,1.15
"19639",307.463422818792,0.0891610738255034,"bare",0,0.14,0,103.6,1.15
"19640",307.525838926174,0.0891610738255034,"bare",0,0.14,0,102.95,1.15
"19641",307.588255033557,0.0891610738255034,"bare",0,0.14,0,102.31,1.15
"19642",307.65067114094,0.0891610738255034,"bare",0,0.14,0,101.67,1.15
"19643",307.713087248322,0.0891610738255034,"bare",0,0.14,0,101.04,1.15
"19644",307.775503355705,0.0891610738255034,"bare",0,0.14,0,100.41,1.15
"19645",307.837919463087,0.0891610738255034,"bare",0,0.14,0,99.79,1.15
"19646",307.90033557047,0.0891610738255034,"bare",0,0.14,0,99.17,1.15
"19647",307.962751677852,0.0891610738255034,"bare",0,0.13,0,98.55,1.15
"19648",308.025167785235,0.0891610738255034,"bare",0,0.13,0,97.93,1.15
"19649",308.087583892617,0.0891610738255034,"bare",0,0.13,0,97.32,1.15
"19650",308.15,0.0891610738255034,"bare",0,0.13,0,96.71,1.15
"19651",298.85,0.0897315436241611,"seagrass",1011.74,0.88,8.35,13719.3,0.03
"19652",298.912416107383,0.0897315436241611,"seagrass",1011.74,0.88,8.35,13650.85,0.03
"19653",298.974832214765,0.0897315436241611,"seagrass",1011.74,0.88,8.35,13582.76,0.03
"19654",299.037248322148,0.0897315436241611,"seagrass",1011.74,0.88,8.35,13515,0.03
"19655",299.09966442953,0.0897315436241611,"seagrass",1011.74,0.88,8.35,13447.59,0.03
"19656",299.162080536913,0.0897315436241611,"seagrass",1011.73,0.88,8.35,13380.53,0.03
"19657",299.224496644295,0.0897315436241611,"seagrass",1011.73,0.88,8.35,13313.8,0.03
"19658",299.286912751678,0.0897315436241611,"seagrass",1011.72,0.88,8.35,13247.41,0.03
"19659",299.34932885906,0.0897315436241611,"seagrass",1011.71,0.88,8.35,13181.35,0.03
"19660",299.411744966443,0.0897315436241611,"seagrass",1011.7,0.87,8.35,13115.63,0.03
"19661",299.474161073826,0.0897315436241611,"seagrass",1011.68,0.87,8.35,13050.24,0.03
"19662",299.536577181208,0.0897315436241611,"seagrass",1011.67,0.87,8.35,12985.18,0.03
"19663",299.598993288591,0.0897315436241611,"seagrass",1011.65,0.87,8.35,12920.44,0.03
"19664",299.661409395973,0.0897315436241611,"seagrass",1011.64,0.87,8.35,12856.04,0.03
"19665",299.723825503356,0.0897315436241611,"seagrass",1011.62,0.87,8.35,12791.95,0.03
"19666",299.786241610738,0.0897315436241611,"seagrass",1011.59,0.87,8.35,12728.18,0.03
"19667",299.848657718121,0.0897315436241611,"seagrass",1011.57,0.87,8.35,12664.74,0.03
"19668",299.911073825503,0.0897315436241611,"seagrass",1011.54,0.87,8.35,12601.61,0.03
"19669",299.973489932886,0.0897315436241611,"seagrass",1011.52,0.86,8.35,12538.79,0.03
"19670",300.035906040268,0.0897315436241611,"seagrass",1011.49,0.86,8.35,12476.29,0.03
"19671",300.098322147651,0.0897315436241611,"seagrass",1011.46,0.86,8.35,12414.1,0.03
"19672",300.160738255034,0.0897315436241611,"seagrass",1011.42,0.86,8.35,12352.22,0.03
"19673",300.223154362416,0.0897315436241611,"seagrass",1011.39,0.86,8.35,12290.64,0.03
"19674",300.285570469799,0.0897315436241611,"seagrass",1011.35,0.86,8.35,12229.37,0.03
"19675",300.347986577181,0.0897315436241611,"seagrass",1011.31,0.86,8.35,12168.4,0.03
"19676",300.410402684564,0.0897315436241611,"seagrass",1011.27,0.86,8.35,12107.73,0.03
"19677",300.472818791946,0.0897315436241611,"seagrass",1011.22,0.86,8.35,12047.36,0.03
"19678",300.535234899329,0.0897315436241611,"seagrass",1011.18,0.86,8.35,11987.28,0.03
"19679",300.597651006711,0.0897315436241611,"seagrass",1011.13,0.85,8.35,11927.5,0.03
"19680",300.660067114094,0.0897315436241611,"seagrass",1011.07,0.85,8.35,11868.01,0.03
"19681",300.722483221477,0.0897315436241611,"seagrass",1011.02,0.85,8.35,11808.8,0.03
"19682",300.784899328859,0.0897315436241611,"seagrass",1010.96,0.85,8.35,11749.89,0.03
"19683",300.847315436242,0.0897315436241611,"seagrass",1010.9,0.85,8.34,11691.26,0.03
"19684",300.909731543624,0.0897315436241611,"seagrass",1010.84,0.85,8.34,11632.91,0.03
"19685",300.972147651007,0.0897315436241611,"seagrass",1010.77,0.85,8.34,11574.85,0.03
"19686",301.034563758389,0.0897315436241611,"seagrass",1010.7,0.85,8.34,11517.06,0.03
"19687",301.096979865772,0.0897315436241611,"seagrass",1010.63,0.84,8.34,11459.55,0.03
"19688",301.159395973154,0.0897315436241611,"seagrass",1010.56,0.84,8.34,11402.31,0.03
